text,label,source,clean_text
"VIDEO: BRImo Colorful Run 2022, 5.000 Pelari Ikut Berpartisipasi",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,video brimo colorful run pelari ikut berpartisipasi
BRI Gelar Promo Menarik di BRIindocomtech 2017,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri gelar promo menarik di briindocomtech
"Dipecat, Eks Karyawan BRI Tuntut Pesangon",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,dipecat eks karyawan bri tuntut pesangon
BRI Cabang Kaliasin Bantu 1 Unit Ambulance Untuk Kogartab III/Surabaya,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri cabang kaliasin bantu unit ambulance untuk kogartab iii surabaya
BRI Inisiatori Donation Wall,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri inisiatori donation wall
"Kinerja Positif Berlanjut, Saham BRI Diproyeksi Tembus 6.100",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,kinerja positif berlanjut saham bri diproyeksi tembus
Top! BRI Raih Best Bank Awards Global Finance 2023,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,top bri raih best bank awards global finance
Transformasi Digital BRI Sukses Berkat Strategi Ini,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,transformasi digital bri sukses berkat strategi ini
Website Pasar BRI Terbukti Dorong Penjualan Pedagang Pasar,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,website pasar bri terbukti dorong penjualan pedagang pasar
"Pakai Cara Ini, BRI Sukses Giring Nasabah Menuju Digitalisasi",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,pakai cara ini bri sukses giring nasabah menuju digitalisasi
BRI Prioritas & Daya Tarik ORI022 Bagi Investor Pemula,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri prioritas daya tarik ori bagi investor pemula
KPR BRI Property Expo 2022 Maksimal Layani Nasabah,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,kpr bri property expo maksimal layani nasabah
"Dalam Sehari, 2 ATM BRI di Pekanbaru Disikat Perampok",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,dalam sehari atm bri di pekanbaru disikat perampok
"Komplotan Pembobol ATM BRI Ditangkap Polisi, Kerugian Capai Ratusan Juta",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,komplotan pembobol atm bri ditangkap polisi kerugian capai ratusan juta
"Bermodal Raihan Premi Bruto Rp8,1 Triliun di 2022, BRILife Optimistis Lampui Target 2023",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bermodal raihan premi bruto rp triliun di brilife optimistis lampui target
BRI Konsisten Perkuat ESG Lewat Program Menanam Pohon,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri konsisten perkuat esg lewat program menanam pohon
Api Lumat Kantor BRI di Kendal,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,api lumat kantor bri di kendal
Kejagung Tetapkan 4 Tersangka Kasus Kredit BRI,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kejagung tetapkan tersangka kasus kredit bri
Sinergi Srikandi BRI & BUMN Beri Bantuan Korban Gempa Cianjur,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,sinergi srikandi bri bumn beri bantuan korban gempa cianjur
"Inspiratif, Dirut BRI Sunarso Dinobatkan Sebagai Business Person of the Year",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,inspiratif dirut bri sunarso dinobatkan sebagai business person of the year
"Melantai di Bursa Efek Indonesia, BRI Syariah Bidik Dana Rp 1 Triliun",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,melantai di bursa efek indonesia bri syariah bidik dana rp triliun
BRI Gandeng Bio Farma Bangun Ekosistem Perawatan Kesehatan,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri gandeng bio farma bangun ekosistem perawatan kesehatan
Perampok BRI Tangerang Gunakan 2 Pistol FN dan Senjata Tajam,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,perampok bri tangerang gunakan pistol fn dan senjata tajam
Tanggapan BRI untuk Surat Pembaca Saudara Gunawan,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,tanggapan bri untuk surat pembaca saudara gunawan
"Momen Hari Ibu, BRI Salurkan Bantuan ke Sekolah Anak Jalanan",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,momen hari ibu bri salurkan bantuan ke sekolah anak jalanan
BRI Gelar Program Gerakan Anti Sampah di Pekalongan,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri gelar program gerakan anti sampah di pekalongan
BRI Gelar Promo Belanja Gratis di Surabaya,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri gelar promo belanja gratis di surabaya
Rasakan Serunya Kenali Produk UMKM Lewat Serba Serbu BRILianpreneur,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,rasakan serunya kenali produk umkm lewat serba serbu brilianpreneur
BRI Kantongi Laba Rp 24 Triliun,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri kantongi laba rp triliun
"Pagelaran Desa BRILian Indonesia, Bukti Tangguhnya Desa kala Pandemi",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,pagelaran desa brilian indonesia bukti tangguhnya desa kala pandemi
Bank BRI Berikan Fasilitas Asuransi Sebagai Wujud Apresiasi kepada Agen BRILink,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bank bri berikan fasilitas asuransi sebagai wujud apresiasi kepada agen brilink
Dirut BRI: Tidak Benar Ada Virus Corona di Gedung BRI 2,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,dirut bri tidak benar ada virus corona di gedung bri
"BRI Bagi Dividen Jumbo, Segini Porsi Pemerintah RI",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri bagi dividen jumbo segini porsi pemerintah ri
Laba Bersih BRI Agro Naik 40 Persen,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,laba bersih bri agro naik persen
"Kepemimpinan BUMN Lebih Fokus, BRI Tuai Kinerja Positif",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,kepemimpinan bumn lebih fokus bri tuai kinerja positif
"Pimpin BRI, Sunarso Siap Bikin Fintech",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,pimpin bri sunarso siap bikin fintech
BRI Siapkan Strategi Penguatan Program QRIS Cross Border,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri siapkan strategi penguatan program qris cross border
"Hindari Tatap Muka, BRI Berikan Kemudahan Transaksi LPG Lewat BRIMOLA",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,hindari tatap muka bri berikan kemudahan transaksi lpg lewat brimola
Mohon Tindak Lanjut Sanggahan Pemakaian Kartu Kredit BRI,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,mohon tindak lanjut sanggahan pemakaian kartu kredit bri
"2 Pembakar ATM BRI Yogya Dibui 1,5 Tahun",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,pembakar atm bri yogya dibui tahun
"Incar Pendapatan Premi Rp 900 M, BRI Life Luncurkan 2 Asuransi Baru",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,incar pendapatan premi rp m bri life luncurkan asuransi baru
Hasil Riset BRI: Bunga Murah Bukan Faktor Utama Pertumbuhan Kredit,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,hasil riset bri bunga murah bukan faktor utama pertumbuhan kredit
"Panggilan Untuk UMKM, BRI Microfinance 2023 Hadir Lagi!",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,panggilan untuk umkm bri microfinance hadir lagi
"Siap Diluncurkan Tahun Depan, Ini Pentingnya Satelit BRI",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,siap diluncurkan tahun depan ini pentingnya satelit bri
"Warga Pandeglang Tak Perlu Buru-buru Antre BPUM di BRI, Ada Waktu 3 Bulan",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,warga pandeglang tak perlu buru buru antre bpum di bri ada waktu bulan
"Uang Nasabah Hilang Misterius, Ini Kata BRI",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,uang nasabah hilang misterius ini kata bri
BRI Ingin Punya ATM dengan Identifikasi Wajah,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri ingin punya atm dengan identifikasi wajah
BRI Dukung Gerakan New Normal di Sektor Pariwisata dan Ekonomi Kreatif,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri dukung gerakan new normal di sektor pariwisata dan ekonomi kreatif
BRI Liga 1 Nama Resmi Kompetisi Strata Teratas,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri liga nama resmi kompetisi strata teratas
"Bos BRI Ungkap Alasan Portofolio Batu Bara Cuma 0,3%",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bos bri ungkap alasan portofolio batu bara cuma
"Investasi di BRI Pasti Untung, Ini Buktinya!",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,investasi di bri pasti untung ini buktinya
"BRI Sabet 2 Penghargaan, Ini Kata Para Insan BRILiaN",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri sabet penghargaan ini kata para insan brilian
"Lewat BRIMO Future Garuda, BRI Dorong Talenta Muda Timba Ilmu Dari 4 Legenda Sepak Bola Dunia",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,lewat brimo future garuda bri dorong talenta muda timba ilmu dari legenda sepak bola dunia
Kejari Pekanbaru Rampungkan Berkas Penyidikan Kredit Fiktif BRI Agro,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kejari pekanbaru rampungkan berkas penyidikan kredit fiktif bri agro
BRI Perbesar Porsi Kredit UMKM,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri perbesar porsi kredit umkm
"Kepala BRI di Pematangsiantar Bobol Dana Rp 2,9 M dari Brankas",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kepala bri di pematangsiantar bobol dana rp m dari brankas
"BRI Sabet 5 Penghargaan, Sunarso Jadi CEO Terpopuler",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri sabet penghargaan sunarso jadi ceo terpopuler
"Berharap Produksi Jus Anggur Viral, Kelompok Garden 09 Ingin Tingkatkan Kemitraan dengan BRI",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,berharap produksi jus anggur viral kelompok garden ingin tingkatkan kemitraan dengan bri
Tanggapan BRI untuk Surat Pembaca Ibu Eraskaita,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,tanggapan bri untuk surat pembaca ibu eraskaita
Tanggapan BRI untuk Surat Pembaca Bapak Bayu,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,tanggapan bri untuk surat pembaca bapak bayu
"Terbukti Korupsi, Dua Pimpinan BRI Divonis 16 dan 6 tahun",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,terbukti korupsi dua pimpinan bri divonis dan tahun
"Dua Juta Data Nasabah BRI Life Diduga Bocor, Polri Gelar Penyelidikan",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,dua juta data nasabah bri life diduga bocor polri gelar penyelidikan
"Bobol Brankas Rp 2,9 Miliar, Kepala Unit BRI Dibui 4 Tahun",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,bobol brankas rp miliar kepala unit bri dibui tahun
Citilink Gandeng BRI untuk Penyediaan Uang Tunai,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,citilink gandeng bri untuk penyediaan uang tunai
Analis Sebut Buyback Saham BBRI Beri Sinyal Positif bagi Investor,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,analis sebut buyback saham bbri beri sinyal positif bagi investor
"BRI Pesta Rakyat Simpedes 2022 Sambangi Semarang, Suguhkan Acara Seru!",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri pesta rakyat simpedes sambangi semarang suguhkan acara seru
Menebak Arah BBRI Setelah Diam-diam Sentuh Rekor Tertinggi,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,menebak arah bbri setelah diam diam sentuh rekor tertinggi
KPR BRI Property EXPO 2023 Hadirkan Promo dan Layanan Menarik,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,kpr bri property expo hadirkan promo dan layanan menarik
Fitch Naikkan Peringkat BRI Jadi AAA dengan Outlook Stabil,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,fitch naikkan peringkat bri jadi aaa dengan outlook stabil
BRI Unit Pajang di Solo Ludes Dilalap Api,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,bri unit pajang di solo ludes dilalap api
"BRI Kantongi Laba Rp 32,22 Triliun sepanjang 2021",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri kantongi laba rp triliun sepanjang
"Hindari Pungli, Pembayaran SIM, BPKB dan STNK Lewat BRI",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,hindari pungli pembayaran sim bpkb dan stnk lewat bri
BRI Tebar Panen Hadiah di Gelaran Pesta Rakyat Simpedes Sragen,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri tebar panen hadiah di gelaran pesta rakyat simpedes sragen
"Hadirkan Fitur e-SBN, Investasi Makin Mudah Pakai BRImo",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,hadirkan fitur e sbn investasi makin mudah pakai brimo
"Kantor BRI di Samarinda Dirampok, Rp 513 Juta Amblas",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,kantor bri di samarinda dirampok rp juta amblas
Teras BRI Kapal Dorong Peningkatan Ekonomi Kerakyatan di Kepulauan,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,teras bri kapal dorong peningkatan ekonomi kerakyatan di kepulauan
Top! Saham BBRI Cetak Rekor Harga Tertinggi Baru di 5.400,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,top saham bbri cetak rekor harga tertinggi baru di
"BRI Cetak Laba Bersih Rp 51,4 Triliun, Tumbuh 67,15 Persen pada 2022",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri cetak laba bersih rp triliun tumbuh persen pada
"BRI-Citilink Kasih Diskon Tiket Pesawat Hingga 80%, Mau?",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri citilink kasih diskon tiket pesawat hingga mau
"Cari Talenta Unggul di Bidang IT, BRI Kembali Buka BFLP IT",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,cari talenta unggul di bidang it bri kembali buka bflp it
"BRI dan BNI Perlahan Akan Keluar Dari BSI, Kenapa?",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri dan bni perlahan akan keluar dari bsi kenapa
SBY Pantau Kasus Pembakaran ATM BRI di Yogyakarta,negative,huggingface:intanm/indonesian-financial-sentiment-analysis,sby pantau kasus pembakaran atm bri di yogyakarta
Wamen BUMN Kartika Wirjoatmodjo Diangkat Jadi Komisaris Utama BRI,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,wamen bumn kartika wirjoatmodjo diangkat jadi komisaris utama bri
Dukungan Bank BRI ke Sektor Pariwisata RI Hadapi New Normal,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,dukungan bank bri ke sektor pariwisata ri hadapi new normal
"Direktur Utama BRI Sunarso Beli Saham BBRI Rp 1,3 Miliar",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,direktur utama bri sunarso beli saham bbri rp miliar
Top! BRI Borong 8 Penghargaan di Ajang Internasional,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,top bri borong penghargaan di ajang internasional
"Gaet Dana Publik, BRI Syariah Akan Lepas 27 Persen Sahamnya",neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,gaet dana publik bri syariah akan lepas persen sahamnya
BRI Danareksa Sekuritas Bukukan Penjaminan Emisi Rp 80 T Pada 2022,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,bri danareksa sekuritas bukukan penjaminan emisi rp t pada
BRI Ajak 3.500 Anak Yatim Piatu Buka Puasa Bersama Presiden SBY,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri ajak anak yatim piatu buka puasa bersama presiden sby
"Garap Ritel & Mikro, Premi Baru BRI Life Naik 42 Persen di Q-III 2022",positive,huggingface:intanm/indonesian-financial-sentiment-analysis,garap ritel mikro premi baru bri life naik persen di q iii
BRI Borong Tiga Penghargaan sebagai Dealer Utama dari Kemenkeu,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri borong tiga penghargaan sebagai dealer utama dari kemenkeu
"Tas Mencurigakan di RS Sardjito Diledakkan, Ledakan Merusak Plafon BRI",negative,huggingface:intanm/indonesian-financial-sentiment-analysis,tas mencurigakan di rs sardjito diledakkan ledakan merusak plafon bri
Rapat Pemegang Saham BRI Tidak Bahas Mundurnya Ari Kuncoro,neutral,huggingface:intanm/indonesian-financial-sentiment-analysis,rapat pemegang saham bri tidak bahas mundurnya ari kuncoro
BRI Salurkan Kredit Rp24 Triliun dari Dana PEN,positive,huggingface:intanm/indonesian-financial-sentiment-analysis,bri salurkan kredit rp triliun dari dana pen
